/home/pi/IoT_class_Data_collec/AIoT/IMG1/Image_1669863260849847.jpg,0.0,0.0
/home/pi/IoT_class_Data_collec/AIoT/IMG1/Image_1669863260859752.jpg,0.0,0.0
/home/pi/IoT_class_Data_collec/AIoT/IMG1/Image_1669863260870467.jpg,0.0,0.0
/home/pi/IoT_class_Data_collec/AIoT/IMG1/Image_1669863260881095.jpg,0.0,0.0
/home/pi/IoT_class_Data_collec/AIoT/IMG1/Image_1669863260903438.jpg,0.0,0.0
/home/pi/IoT_class_Data_collec/AIoT/IMG1/Image_1669863260937758.jpg,0.0,0.0
/home/pi/IoT_class_Data_collec/AIoT/IMG1/Image_1669863260969904.jpg,0.0,0.0
/home/pi/IoT_class_Data_collec/AIoT/IMG1/Image_1669863261002423.jpg,0.0,0.0
/home/pi/IoT_class_Data_collec/AIoT/IMG1/Image_1669863261037803.jpg,0.0,0.0
/home/pi/IoT_class_Data_collec/AIoT/IMG1/Image_1669863261070064.jpg,0.0,0.0
/home/pi/IoT_class_Data_collec/AIoT/IMG1/Image_1669863261101943.jpg,0.0,0.0
/home/pi/IoT_class_Data_collec/AIoT/IMG1/Image_1669863261138041.jpg,0.0,0.0
/home/pi/IoT_class_Data_collec/AIoT/IMG1/Image_1669863261170489.jpg,0.0,0.0
/home/pi/IoT_class_Data_collec/AIoT/IMG1/Image_1669863261203514.jpg,0.0,0.0
/home/pi/IoT_class_Data_collec/AIoT/IMG1/Image_1669863261237836.jpg,0.0,0.0
/home/pi/IoT_class_Data_collec/AIoT/IMG1/Image_1669863261270459.jpg,0.0,0.0
/home/pi/IoT_class_Data_collec/AIoT/IMG1/Image_1669863261302118.jpg,0.0,0.0
/home/pi/IoT_class_Data_collec/AIoT/IMG1/Image_1669863261338492.jpg,0.0,0.0
/home/pi/IoT_class_Data_collec/AIoT/IMG1/Image_1669863261373913.jpg,0.0,0.0
/home/pi/IoT_class_Data_collec/AIoT/IMG1/Image_1669863261407148.jpg,0.0,0.0
/home/pi/IoT_class_Data_collec/AIoT/IMG1/Image_1669863261442387.jpg,0.0,0.0
/home/pi/IoT_class_Data_collec/AIoT/IMG1/Image_1669863261471734.jpg,0.0,0.0
/home/pi/IoT_class_Data_collec/AIoT/IMG1/Image_1669863261504484.jpg,0.0,0.0
/home/pi/IoT_class_Data_collec/AIoT/IMG1/Image_1669863261540112.jpg,0.0,0.0
